source_id,rMedGeo,rLoGeo,rHiGeo,rMedKinogeo,rLoKinogeo,rHiKinogeo,vRaMedKinogeo,vRaLoKinogeo,vRaHiKinogeo,vDecMedKinogeo,vDecLoKinogeo,vDecHiKinogeo,rvraCorrKinogeo,rvdecCorrKinogeo,vravdecCorrKinogeo
3490333451159540480,2.547569065150815,1.9777460152945447,3.443695423598535,2.550952441162912,2.0609786902604634,3.2834446534943433,-65.68613726855438,-84.78320236834945,-52.918036251078675,-2.547593765113203,-3.7712492646046445,-1.5766534119872195,-10.267227362357639,-0.2851988343271872,0.3674537336857624
3490333489815565312,1.8103683796173156,1.238172565261802,2.6989620516478308,1.9018669706205629,1.3480705024015773,2.826835630563316,-7.016852198852123,-11.822940981252007,-4.228042245918363,-35.14726070096828,-51.21548382162711,-25.177875525210187,-2.1045880378232087,-8.871572888109661,0.7178826802333965
3490334997347716608,2.7922591205845073,1.5533633058463312,4.96554078736842,3.0678149147626144,1.9033769770574447,4.95044845426605,-64.5498191390933,-102.4584860680314,-39.46389480426188,-1.508586503311522,-5.694300519580237,1.739079005451743,-39.780704875562456,-0.4537191655435624,0.11562306420179476
3490335512744303232,0.8768981062796507,0.7109189311324722,1.1326565948357639,0.8388280416334053,0.701681388013249,1.0363067308815883,-78.03273937611525,-97.12470417014016,-64.90267857075814,35.111247982496764,29.432487613869167,43.915086378409875,-2.6983222654421635,1.2160891044371651,-0.990490692447181
3490335615823052288,0.4980902521717311,0.47335999843990334,0.5275021799328701,0.5033076399192968,0.4751370860553663,0.5310661829960519,-24.231349667824635,-25.786446409751967,-22.913741694960674,21.398483143229313,20.262954521497583,22.765853143796054,-0.04248359387395302,0.03730842971744166,-0.9668539026481721
3490337063228390656,4.451466089541347,3.5462000302559193,5.763834303199154,3.750432426759685,3.1087691665003536,4.616882588612181,-75.38269594042768,-92.09735839281228,-62.23372013114643,-57.58329396006549,-70.72238558487057,-48.002164750557924,-11.038112187271093,-8.322950914939758,0.9926533742517982
3490337441185514368,1.680452604711956,1.613685643054573,1.7537884300757947,1.6696521341835024,1.6063996377823344,1.7386913231365377,-80.99360739627645,-84.43488901277738,-77.86462117129793,-3.9508332416765173,-4.150787630474915,-3.771972414442793,-0.22712195980802105,-0.009626347317283243,0.742351666098374
3490338089724188544,0.585957513157813,0.4484902563084761,0.8253605995598201,0.6151875909061475,0.46626469088130773,0.815706798861417,-46.37018914841178,-62.495369774775384,-35.04015954292781,-29.962141704334087,-39.91023347715788,-22.65508876720743,-2.594928628085329,-1.5997185707774084,0.9789113810425318
3490338192803422080,4.7853797700371965,2.609147132615018,8.095773071328189,2.862701922127216,2.1760769509605455,3.693927793096632,-112.63801786703671,-145.3308483266972,-85.70012858788238,8.004529109763745,4.897594633130519,11.40512743493594,-22.036837220982083,1.6774345363322054,-0.6742253441809506
3490338261522919424,1.8970937155235714,1.432823740678486,2.715557727526108,1.934787194154521,1.4938799180384739,2.605213970784422,-71.79216213523989,-96.47718197802924,-55.05324511060422,-4.411868292337355,-6.322097147297074,-2.9117088136190055,-12.191917147007207,-0.6576259696066844,0.6242065376364814
3490338265819201536,2.7800242612601274,1.5052701464170124,6.5491080621350966,2.47263086178544,1.6565998452922877,3.6480089442812953,-68.49402567227318,-101.62687579578136,-45.35345362443786,-23.00255889772152,-34.27646311736085,-15.109158153332189,-25.32623878505698,-8.201133545525655,0.8717721468989026
3490338536400842624,0.5035476982417073,0.43808693872517174,0.5932890143339682,0.5212343099195124,0.45393246649139485,0.601444123445771,-5.830402574519949,-7.136859677134003,-4.661384082595699,12.101644324920436,10.320965456128883,14.074832674793479,-0.07035367013481733,0.12328327643650966,-0.7237114426220337
3490338712494683648,3.7444416268086824,1.9487744938303386,7.064123297438499,1.8934324474658235,1.403005810274832,2.5268774849613806,-109.27530535335917,-147.8023905282422,-80.75919279717958,14.629337072075554,8.946367798057578,21.471672293035958,-17.699332750951964,2.5280984298481077,-0.6904295244375708
3490339257955342080,0.27701635781810174,0.26552888198017965,0.2926264019059727,0.27800761638309013,0.26664593935262854,0.29173146953421275,-22.02206419075636,-23.162824709484457,-21.031874646405782,-25.645729618104017,-26.921707865753415,-24.582263838664247,-0.013680079712429023,-0.0147853481515813,0.9600531702034248
3490340018164745472,1.6309635326094065,1.151353129894671,2.5013423642125927,0.9338711661129591,0.8036679611441784,1.1033961061918975,-148.9719264195435,-176.0374603772182,-128.03185868407797,-31.47652992753339,-37.194073336573304,-27.11656867527727,-3.3996949229486884,-0.7016906958435571,0.9730249978940575
3490340597985203840,1.4752624816758808,1.2578862476811126,1.8290788739762855,1.3732989563613258,1.1661203610464095,1.618951695467595,-127.22144569376246,-150.05850831923038,-108.1791553817749,42.4938925667536,35.99224522556347,49.9289575628443,-4.016831044255525,1.3370617727941836,-0.9915841932681942
